Player Name,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,STL,BLK,TOV
Jamaal Wilkes,17.195205479452056,0.5191283292978208,0.7471852610030706,0.1363636363636363,2.037671232876712,4.106164383561644,0.863013698630137,0.2979452054794521,1.7671232876712328
Lawrence Funderburke,6.386792452830188,0.5056039850560399,0.675,0.1176470588235294,0.5754716981132075,3.591194968553459,0.2955974842767295,0.3144654088050314,0.7075471698113207
Jahlil Okafor,9.97090909090909,0.542711234911792,0.6786324786324787,0.2258064516129032,0.8618181818181818,4.56,0.2763636363636363,0.7745454545454545,1.338181818181818
Trey Burke,9.619694397283531,0.4141145139813582,0.812807881773399,0.3484767504008552,2.99490662139219,1.7436332767402376,0.5483870967741935,0.1035653650254669,1.061120543293718
Fred Hoiberg,5.44177449168207,0.4306241580601706,0.85359477124183,0.3963868225292242,1.5637707948243993,2.6580406654343807,0.7911275415896488,0.1090573012939001,0.5397412199630314
Jose Calderon,8.808721506442021,0.4723262588431128,0.875,0.4105909439754412,5.702675916749257,2.376610505450941,0.777998017839445,0.0792864222001982,1.4925668979187314
Sharone Wright,10.146153846153846,0.4623364907532701,0.6254002134471718,0.1333333333333333,0.6,5.303846153846154,0.4307692307692308,0.9692307692307692,1.7846153846153847
Todd Day,12.169039145907472,0.4002399725745629,0.7452830188679245,0.3429158110882956,1.4590747330960854,3.332740213523132,1.0907473309608542,0.608540925266904,1.4697508896797151
Sherman Douglas,10.86117381489842,0.48530163599182,0.6825455898771865,0.2801724137931034,5.805869074492099,2.1613995485327315,0.9853273137697516,0.1015801354401805,2.283295711060948
Yao Ming,19.026748971193417,0.5244375484871994,0.832774798927614,0.2,1.5823045267489713,9.246913580246911,0.3888888888888889,1.8930041152263373,2.697530864197531
James Posey,8.777191129883844,0.4097618003799503,0.8212634822804314,0.3457446808510638,1.686378035902851,4.738120380147835,1.0802534318901795,0.3305174234424498,1.1879619852164731
Trenton Hassell,5.465346534653466,0.4442600276625172,0.7644628099173554,0.3149350649350649,1.6591230551626592,2.7001414427157,0.4172560113154172,0.3889674681753889,0.8755304101838756
Lonnie Shelton,10.597667638483966,0.4758432087511394,0.759090909090909,0.0769230769230769,2.405247813411078,5.233236151603498,0.9183673469387756,0.5597667638483965,1.918367346938776
Steve Nash,14.286770747740343,0.4903040645361464,0.9042553191489362,0.4277735465854277,8.492193919474117,2.992604765817584,0.7387017255546425,0.0838126540673788,2.85784716516023
Wally Walker,8.261904761904763,0.4665871121718377,0.6268656716417911,0.25,2.247619047619048,3.6666666666666665,0.4285714285714285,0.2571428571428571,1.3714285714285714
Shaquille O'Neal,23.20820189274448,0.5826130402198352,0.5267471958584987,0.0454545454545454,2.4597791798107256,10.767350157728709,0.6080441640378549,2.22397476340694,2.753154574132492
